3
B4 D5 BAR D5 ||| D5 ||| 0.153841242785
A4 G4 D5 ||| B-4 ||| 0.999530225492
A4 G4 D5 ||| <UNK> ||| 9.99520230289e-06
C5 BAR C5 E5 BAR ||| F5 ||| 0.999765056386
C5 BAR C5 E5 BAR ||| <UNK> ||| 4.99880028793e-06
BAR B4 D#5 E5 ||| D#5 ||| 0.999765056386
BAR B4 D#5 E5 ||| <UNK> ||| 4.99880028793e-06
BAR A4 A4 C5 BAR ||| B4 ||| 0.999530225492
BAR A4 A4 C5 BAR ||| <UNK> ||| 9.99520230289e-06
D4 A4 BAR G4 ||| C5 ||| 0.999530225492
D4 A4 BAR G4 ||| <UNK> ||| 9.99520230289e-06
BAR A4 B4 D5 ||| D5 ||| 0.999530225492
BAR A4 B4 D5 ||| <UNK> ||| 9.99520230289e-06
BAR G#5 A5 D5 ||| C#5 ||| 0.999530225492
BAR G#5 A5 D5 ||| <UNK> ||| 9.99520230289e-06
BAR E5 E5 A5 BAR ||| A5 ||| 0.999765056386
BAR E5 E5 A5 BAR ||| <UNK> ||| 4.99880028793e-06
C6 G5 BAR G5 ||| A5 ||| 0.999530225492
C6 G5 BAR G5 ||| <UNK> ||| 9.99520230289e-06
C5 BAR A4 F#4 ||| G4 ||| 0.999530225492
C5 BAR A4 F#4 ||| <UNK> ||| 9.99520230289e-06
D5 E5 B4 ||| C5 ||| 0.999530225492
D5 E5 B4 ||| <UNK> ||| 9.99520230289e-06
E4 A4 BAR G#4 ||| <UNK> ||| 1.666533344e-06
E4 A4 BAR G#4 ||| R ||| 0.499961669733
E4 A4 BAR G#4 ||| A4 ||| 0.333308335333
E4 A4 BAR G#4 ||| G#4 ||| 0.166655000933
A4 E5 D5 ||| C5 ||| 0.999530225492
A4 E5 D5 ||| <UNK> ||| 9.99520230289e-06
G4 BAR G4 BAR A4 ||| G4 ||| 0.999530225492
G4 BAR G4 BAR A4 ||| <UNK> ||| 9.99520230289e-06
BAR D4 D4 C4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR D4 D4 C4 BAR ||| C4 ||| 0.999530225492
B4 D5 BAR E5 ||| F#5 ||| 0.499942506899
B4 D5 BAR E5 ||| C5 ||| 0.499942506899
B4 D5 BAR E5 ||| <UNK> ||| 2.499700036e-06
BAR B-4 BAR B-4 BAR A4 BAR ||| B4 ||| 0.999530225492
BAR B-4 BAR B-4 BAR A4 BAR ||| <UNK> ||| 9.99520230289e-06
D5 C#5 BAR C5 ||| D5 ||| 0.999530225492
D5 C#5 BAR C5 ||| <UNK> ||| 9.99520230289e-06
E4 D4 D5 ||| C5 ||| 0.999530225492
E4 D4 D5 ||| <UNK> ||| 9.99520230289e-06
A4 G4 A4 ||| G4 ||| 0.272724524823
A4 G4 A4 ||| F4 ||| 0.0909083264546
A4 G4 A4 ||| B4 ||| 0.386359648804
A4 G4 A4 ||| A4 ||| 0.113635351251
A4 G4 A4 ||| B-4 ||| 0.0454542768624
A4 G4 A4 ||| F#4 ||| 0.0454542768624
A4 G4 A4 ||| C5 ||| 0.0454542768624
A4 G4 A4 ||| <UNK> ||| 2.27270247961e-07
F#4 E4 A4 BAR ||| B4 ||| 0.999530225492
F#4 E4 A4 BAR ||| <UNK> ||| 9.99520230289e-06
G#4 G4 BAR G4 ||| A4 ||| 0.999530225492
G#4 G4 BAR G4 ||| <UNK> ||| 9.99520230289e-06
BAR C5 C5 ||| B4 ||| 0.499977001104
BAR C5 C5 ||| D5 ||| 0.0999962001824
BAR C5 C5 ||| C5 ||| 0.299986600643
BAR C5 C5 ||| B-4 ||| 0.0999962001824
BAR C5 C5 ||| <UNK> ||| 9.99952002304e-07
BAR F4 G4 F4 BAR ||| F4 ||| 0.999530225492
BAR F4 G4 F4 BAR ||| <UNK> ||| 9.99520230289e-06
E4 F#4 BAR G4 ||| G4 ||| 0.304341909386
E4 F#4 BAR G4 ||| F4 ||| 0.130432495322
E4 F#4 BAR G4 ||| G#4 ||| 0.0434777882896
E4 F#4 BAR G4 ||| B-4 ||| 0.0869551418057
E4 F#4 BAR G4 ||| F#4 ||| 0.130432495322
E4 F#4 BAR G4 ||| D4 ||| 0.0434777882896
E4 F#4 BAR G4 ||| <UNK> ||| 4.34773535161e-07
E4 F#4 BAR G4 ||| C5 ||| 0.0434777882896
E4 F#4 BAR G4 ||| A4 ||| 0.217387202354
BAR R BAR E5 C5 BAR ||| C5 ||| 0.999765056386
BAR R BAR E5 C5 BAR ||| <UNK> ||| 4.99880028793e-06
F#4 BAR D4 BAR C4 ||| G4 ||| 0.999765056386
F#4 BAR D4 BAR C4 ||| <UNK> ||| 4.99880028793e-06
BAR E5 R E5 BAR ||| E5 ||| 0.999530225492
BAR E5 R E5 BAR ||| <UNK> ||| 9.99520230289e-06
G#4 B4 BAR E4 ||| F4 ||| 0.999530225492
G#4 B4 BAR E4 ||| <UNK> ||| 9.99520230289e-06
G#4 A4 F5 ||| G#4 ||| 0.999765056386
G#4 A4 F5 ||| <UNK> ||| 4.99880028793e-06
C5 BAR D5 A4 ||| A4 ||| 0.999530225492
C5 BAR D5 A4 ||| <UNK> ||| 9.99520230289e-06
D4 A3 B-3 ||| G3 ||| 0.999530225492
D4 A3 B-3 ||| <UNK> ||| 9.99520230289e-06
BAR R C5 C5 ||| B4 ||| 0.199982801651
BAR R C5 C5 ||| D5 ||| 0.399963603494
BAR R C5 C5 ||| C5 ||| 0.399963603494
BAR R C5 C5 ||| <UNK> ||| 1.99980801843e-06
D5 G5 G5 BAR ||| F#5 ||| 0.999530225492
D5 G5 G5 BAR ||| <UNK> ||| 9.99520230289e-06
B-4 C5 F4 ||| D5 ||| 0.999765056386
B-4 C5 F4 ||| <UNK> ||| 4.99880028793e-06
G#4 E4 G4 BAR ||| G4 ||| 0.79992520718
G#4 E4 G4 BAR ||| F#4 ||| 0.199982801651
G#4 E4 G4 BAR ||| <UNK> ||| 1.99980801843e-06
C#5 D5 BAR E5 ||| F5 ||| 0.999530225492
C#5 D5 BAR E5 ||| <UNK> ||| 9.99520230289e-06
F#5 G5 F#5 ||| E5 ||| 0.499942506899
F#5 G5 F#5 ||| G5 ||| 0.2499725033
F#5 G5 F#5 ||| D5 ||| 0.2499725033
F#5 G5 F#5 ||| <UNK> ||| 2.499700036e-06
BAR E5 BAR D5 ||| E5 ||| 0.857085514136
BAR E5 BAR D5 ||| C5 ||| 0.142848776084
BAR E5 BAR D5 ||| <UNK> ||| 1.4284734761e-06
G4 BAR G4 B4 BAR ||| A4 ||| 0.333316667556
G4 BAR G4 B4 BAR ||| C5 ||| 0.666632224059
G4 BAR G4 B4 BAR ||| <UNK> ||| 1.11105185501e-06
B4 B-4 BAR A-4 ||| G4 ||| 0.999530225492
B4 B-4 BAR A-4 ||| <UNK> ||| 9.99520230289e-06
G4 A4 E4 BAR ||| E4 ||| 0.999530225492
G4 A4 E4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR G#4 A4 BAR G4 ||| B4 ||| 0.499885027593
BAR G#4 A4 BAR G4 ||| G4 ||| 0.499885027593
BAR G#4 A4 BAR G4 ||| <UNK> ||| 4.99880028793e-06
B4 BAR G#4 A4 ||| G#4 ||| 0.999530225492
B4 BAR G#4 A4 ||| <UNK> ||| 9.99520230289e-06
BAR G4 G4 F4 BAR ||| E4 ||| 0.333283341332
BAR G4 G4 F4 BAR ||| D4 ||| 0.333283341332
BAR G4 G4 F4 BAR ||| R ||| 0.333283341332
BAR G4 G4 F4 BAR ||| <UNK> ||| 3.33280008532e-06
R A4 BAR A4 ||| B4 ||| 0.333308335333
R A4 BAR A4 ||| E4 ||| 0.166655000933
R A4 BAR A4 ||| G4 ||| 0.499961669733
R A4 BAR A4 ||| <UNK> ||| 1.666533344e-06
BAR E5 F5 BAR G5 ||| F5 ||| 0.999765056386
BAR E5 F5 BAR G5 ||| <UNK> ||| 4.99880028793e-06
A4 G#4 BAR E4 BAR ||| E4 ||| 0.199982801651
A4 G#4 BAR E4 BAR ||| R ||| 0.199982801651
A4 G#4 BAR E4 BAR ||| A4 ||| 0.399963603494
A4 G#4 BAR E4 BAR ||| C5 ||| 0.199982801651
A4 G#4 BAR E4 BAR ||| <UNK> ||| 1.99980801843e-06
BAR F4 E4 F#4 ||| E4 ||| 0.499961669733
BAR F4 E4 F#4 ||| G4 ||| 0.166655000933
BAR F4 E4 F#4 ||| G#4 ||| 0.333308335333
BAR F4 E4 F#4 ||| <UNK> ||| 1.666533344e-06
B4 D5 BAR G4 ||| E5 ||| 0.999530225492
B4 D5 BAR G4 ||| <UNK> ||| 9.99520230289e-06
G#5 A5 BAR G#5 ||| R ||| 0.999765056386
G#5 A5 BAR G#5 ||| <UNK> ||| 4.99880028793e-06
A5 BAR G5 G5 BAR ||| G5 ||| 0.499885027593
A5 BAR G5 G5 BAR ||| A5 ||| 0.499885027593
A5 BAR G5 G5 BAR ||| <UNK> ||| 4.99880028793e-06
BAR C5 D5 C5 BAR ||| B4 ||| 0.124993750375
BAR C5 D5 C5 BAR ||| D5 ||| 0.124993750375
BAR C5 D5 C5 BAR ||| C5 ||| 0.749956252625
BAR C5 D5 C5 BAR ||| <UNK> ||| 1.2499250045e-06
R D4 BAR D4 ||| <UNK> ||| 9.99520230289e-06
R D4 BAR D4 ||| C4 ||| 0.999530225492
D5 BAR G5 A5 ||| G5 ||| 0.999843358396
D5 BAR G5 A5 ||| <UNK> ||| 3.33280008532e-06
C5 A4 G#4 BAR ||| A4 ||| 0.999530225492
C5 A4 G#4 BAR ||| <UNK> ||| 9.99520230289e-06
E5 B4 BAR E5 ||| E5 ||| 0.666563349864
E5 B4 BAR E5 ||| F#5 ||| 0.333283341332
E5 B4 BAR E5 ||| <UNK> ||| 3.33280008532e-06
F#4 BAR G4 F#4 ||| E4 ||| 0.666640834367
F#4 BAR G4 F#4 ||| G4 ||| 0.166660833567
F#4 BAR G4 F#4 ||| G#4 ||| 0.166660833567
F#4 BAR G4 F#4 ||| <UNK> ||| 8.33300001333e-07
E5 C#5 A4 ||| B4 ||| 0.999530225492
E5 C#5 A4 ||| <UNK> ||| 9.99520230289e-06
B4 A4 D5 ||| B4 ||| 0.142848776084
B4 A4 D5 ||| G4 ||| 0.285696123694
B4 A4 D5 ||| F5 ||| 0.142848776084
B4 A4 D5 ||| C5 ||| 0.428543471305
B4 A4 D5 ||| <UNK> ||| 1.4284734761e-06
BAR G4 BAR E4 G#4 BAR ||| A4 ||| 0.999530225492
BAR G4 BAR E4 G#4 BAR ||| <UNK> ||| 9.99520230289e-06
E4 BAR F#4 G4 ||| D4 ||| 0.142848776084
E4 BAR F#4 G4 ||| F#4 ||| 0.142848776084
E4 BAR F#4 G4 ||| A4 ||| 0.714238166526
E4 BAR F#4 G4 ||| <UNK> ||| 1.4284734761e-06
G#4 B4 E4 ||| A4 ||| 0.999530225492
G#4 B4 E4 ||| <UNK> ||| 9.99520230289e-06
BAR C5 BAR B4 A4 ||| <UNK> ||| 4.99880028793e-06
BAR C5 BAR B4 A4 ||| G#4 ||| 0.499885027593
BAR C5 BAR B4 A4 ||| A4 ||| 0.499885027593
R BAR R C5 BAR ||| C5 ||| 0.999530225492
R BAR R C5 BAR ||| <UNK> ||| 9.99520230289e-06
F#5 BAR G5 F#5 ||| E5 ||| 0.499942506899
F#5 BAR G5 F#5 ||| G5 ||| 0.2499725033
F#5 BAR G5 F#5 ||| G#5 ||| 0.2499725033
F#5 BAR G5 F#5 ||| <UNK> ||| 2.499700036e-06
F#4 G#4 BAR G#4 ||| A4 ||| 0.999843358396
F#4 G#4 BAR G#4 ||| <UNK> ||| 3.33280008532e-06
BAR B4 BAR E5 D5 ||| C5 ||| 0.999530225492
BAR B4 BAR E5 D5 ||| <UNK> ||| 9.99520230289e-06
BAR G4 G4 F4 ||| E4 ||| 0.727257314386
BAR G4 G4 F4 ||| D5 ||| 0.0454540082762
BAR G4 G4 F4 ||| F4 ||| 0.0909075620168
BAR G4 G4 F4 ||| G4 ||| 0.136361115757
BAR G4 G4 F4 ||| <UNK> ||| 4.54535537406e-07
G#4 A4 BAR B4 ||| B4 ||| 0.299986600643
G#4 A4 BAR B4 ||| E4 ||| 0.0999962001824
G#4 A4 BAR B4 ||| A4 ||| 0.599972201334
G#4 A4 BAR B4 ||| <UNK> ||| 9.99952002304e-07
BAR G#4 BAR ||| E4 ||| 0.333283341332
BAR G#4 BAR ||| A4 ||| 0.666563349864
BAR G#4 BAR ||| <UNK> ||| 3.33280008532e-06
BAR B4 G#4 BAR A4 ||| B4 ||| 0.999765056386
BAR B4 G#4 BAR A4 ||| <UNK> ||| 4.99880028793e-06
E4 E4 G4 BAR ||| G4 ||| 0.79992520718
E4 E4 G4 BAR ||| A4 ||| 0.199982801651
E4 E4 G4 BAR ||| <UNK> ||| 1.99980801843e-06
BAR A4 A4 D5 ||| D5 ||| 0.999765056386
BAR A4 A4 D5 ||| <UNK> ||| 4.99880028793e-06
C5 C5 D5 BAR ||| E5 ||| 0.666649444904
C5 C5 D5 BAR ||| D5 ||| 0.222216851995
C5 C5 D5 BAR ||| C5 ||| 0.111108703768
C5 C5 D5 BAR ||| <UNK> ||| 5.55540741136e-07
C5 BAR C5 BAR C5 BAR ||| E5 ||| 0.499942506899
C5 BAR C5 BAR C5 BAR ||| R ||| 0.499942506899
C5 BAR C5 BAR C5 BAR ||| <UNK> ||| 2.499700036e-06
C4 D4 BAR G#3 ||| G#4 ||| 0.999530225492
C4 D4 BAR G#3 ||| <UNK> ||| 9.99520230289e-06
G4 B-4 A4 ||| G4 ||| 0.999530225492
G4 B-4 A4 ||| <UNK> ||| 9.99520230289e-06
BAR G4 D5 BAR D5 ||| D5 ||| 0.999530225492
BAR G4 D5 BAR D5 ||| <UNK> ||| 9.99520230289e-06
BAR E5 E5 A5 ||| A5 ||| 0.999765056386
BAR E5 E5 A5 ||| <UNK> ||| 4.99880028793e-06
D4 E4 G4 ||| F#4 ||| 0.999530225492
D4 E4 G4 ||| <UNK> ||| 9.99520230289e-06
A4 BAR A4 G#4 BAR ||| E4 ||| 0.833300834633
A4 BAR A4 G#4 BAR ||| A4 ||| 0.166660833567
A4 BAR A4 G#4 BAR ||| <UNK> ||| 8.33300001333e-07
G5 BAR A5 G5 BAR ||| G5 ||| 0.999530225492
G5 BAR A5 G5 BAR ||| <UNK> ||| 9.99520230289e-06
BAR F4 F#4 B3 ||| E4 ||| 0.999530225492
BAR F4 F#4 B3 ||| <UNK> ||| 9.99520230289e-06
BAR A4 D5 C#5 ||| D5 ||| 0.499885027593
BAR A4 D5 C#5 ||| C5 ||| 0.499885027593
BAR A4 D5 C#5 ||| <UNK> ||| 4.99880028793e-06
E4 C4 A4 BAR ||| G4 ||| 0.999530225492
E4 C4 A4 BAR ||| <UNK> ||| 9.99520230289e-06
A-4 G4 F4 BAR ||| G4 ||| 0.999530225492
A-4 G4 F4 BAR ||| <UNK> ||| 9.99520230289e-06
F5 BAR E5 BAR C5 ||| C5 ||| 0.999530225492
F5 BAR E5 BAR C5 ||| <UNK> ||| 9.99520230289e-06
BAR A4 D4 E4 ||| F4 ||| 0.999530225492
BAR A4 D4 E4 ||| <UNK> ||| 9.99520230289e-06
BAR B-4 BAR A4 BAR B4 ||| B4 ||| 0.999530225492
BAR B-4 BAR A4 BAR B4 ||| <UNK> ||| 9.99520230289e-06
B4 A4 G4 BAR ||| G4 ||| 0.523803775576
B4 A4 G4 BAR ||| F#4 ||| 0.119046496611
B4 A4 G4 BAR ||| R ||| 0.0238094897963
B4 A4 G4 BAR ||| A4 ||| 0.190474251723
B4 A4 G4 BAR ||| F4 ||| 0.0714279932039
B4 A4 G4 BAR ||| D5 ||| 0.0238094897963
B4 A4 G4 BAR ||| C5 ||| 0.0476187415001
B4 A4 G4 BAR ||| <UNK> ||| 2.38092517038e-07
F4 D4 G4 ||| F4 ||| 0.999530225492
F4 D4 G4 ||| <UNK> ||| 9.99520230289e-06
G#5 E5 A5 BAR ||| A5 ||| 0.999530225492
G#5 E5 A5 BAR ||| <UNK> ||| 9.99520230289e-06
C5 E5 D#5 ||| E5 ||| 0.999765056386
C5 E5 D#5 ||| <UNK> ||| 4.99880028793e-06
BAR E5 BAR F5 D5 ||| C5 ||| 0.999530225492
BAR E5 BAR F5 D5 ||| <UNK> ||| 9.99520230289e-06
G5 BAR F5 G5 ||| G5 ||| 0.599972201334
G5 BAR F5 G5 ||| A5 ||| 0.399981800874
G5 BAR F5 G5 ||| <UNK> ||| 9.99952002304e-07
G4 E4 BAR G4 ||| G4 ||| 0.999530225492
G4 E4 BAR G4 ||| <UNK> ||| 9.99520230289e-06
F#5 BAR F#5 E5 ||| D#5 ||| 0.999921672933
F#5 BAR F#5 E5 ||| <UNK> ||| 1.666533344e-06
BAR C5 G5 F5 ||| E5 ||| 0.999765056386
BAR C5 G5 F5 ||| <UNK> ||| 4.99880028793e-06
F5 F5 G5 BAR ||| A5 ||| 0.999530225492
F5 F5 G5 BAR ||| <UNK> ||| 9.99520230289e-06
BAR C5 G4 C5 ||| <UNK> ||| 2.499700036e-06
BAR C5 G4 C5 ||| R ||| 0.2499725033
BAR C5 G4 C5 ||| A4 ||| 0.499942506899
BAR C5 G4 C5 ||| D5 ||| 0.2499725033
BAR D5 G4 C5 ||| B4 ||| 0.333283341332
BAR D5 G4 C5 ||| D5 ||| 0.333283341332
BAR D5 G4 C5 ||| C5 ||| 0.333283341332
BAR D5 G4 C5 ||| <UNK> ||| 3.33280008532e-06
A4 D4 C4 ||| D4 ||| 0.999530225492
A4 D4 C4 ||| <UNK> ||| 9.99520230289e-06
BAR E4 C4 D4 BAR ||| E4 ||| 0.999530225492
BAR E4 C4 D4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR D4 G4 A4 ||| G4 ||| 0.999765056386
BAR D4 G4 A4 ||| <UNK> ||| 4.99880028793e-06
BAR G5 C5 D5 ||| E5 ||| 0.999882514098
BAR G5 C5 D5 ||| <UNK> ||| 2.499700036e-06
BAR D4 C4 BAR G4 ||| G4 ||| 0.999530225492
BAR D4 C4 BAR G4 ||| <UNK> ||| 9.99520230289e-06
BAR G4 A4 E4 BAR ||| E4 ||| 0.999843358396
BAR G4 A4 E4 BAR ||| <UNK> ||| 3.33280008532e-06
BAR G4 C5 BAR D5 ||| E5 ||| 0.999765056386
BAR G4 C5 BAR D5 ||| <UNK> ||| 4.99880028793e-06
BAR B4 BAR R BAR R BAR ||| R ||| 0.999765056386
BAR B4 BAR R BAR R BAR ||| <UNK> ||| 4.99880028793e-06
E5 E5 E5 BAR ||| E5 ||| 0.692282900324
E5 E5 E5 BAR ||| D5 ||| 0.230761479576
E5 E5 E5 BAR ||| F5 ||| 0.0769210059936
E5 E5 E5 BAR ||| <UNK> ||| 7.69202367913e-07
F#4 B3 BAR E4 ||| E4 ||| 0.999530225492
F#4 B3 BAR E4 ||| <UNK> ||| 9.99520230289e-06
A5 G#5 BAR G#5 ||| A5 ||| 0.999530225492
A5 G#5 BAR G#5 ||| <UNK> ||| 9.99520230289e-06
BAR B4 A4 E5 BAR ||| E5 ||| 0.999530225492
BAR B4 A4 E5 BAR ||| <UNK> ||| 9.99520230289e-06
A4 C5 B-4 ||| A4 ||| 0.999530225492
A4 C5 B-4 ||| <UNK> ||| 9.99520230289e-06
A4 BAR A4 E5 ||| E5 ||| 0.999530225492
A4 BAR A4 E5 ||| <UNK> ||| 9.99520230289e-06
BAR E5 G5 D5 ||| D5 ||| 0.999530225492
BAR E5 G5 D5 ||| <UNK> ||| 9.99520230289e-06
BAR C#4 D4 C4 ||| E4 ||| 0.499885027593
BAR C#4 D4 C4 ||| A4 ||| 0.499885027593
BAR C#4 D4 C4 ||| <UNK> ||| 4.99880028793e-06
F4 F4 E4 ||| E4 ||| 0.299993300161
F4 F4 E4 ||| D4 ||| 0.549987300305
F4 F4 E4 ||| <UNK> ||| 4.99988000288e-07
F4 F4 E4 ||| F4 ||| 0.0999981000456
F4 F4 E4 ||| END ||| 0.0499993000168
E5 C#5 BAR A4 ||| D5 ||| 0.999530225492
E5 C#5 BAR A4 ||| <UNK> ||| 9.99520230289e-06
G#4 A4 C5 ||| B4 ||| 0.999765056386
G#4 A4 C5 ||| <UNK> ||| 4.99880028793e-06
E5 BAR B4 R ||| E5 ||| 0.999765056386
E5 BAR B4 R ||| <UNK> ||| 4.99880028793e-06
BAR C4 R E4 BAR ||| D4 ||| 0.999530225492
BAR C4 R E4 BAR ||| <UNK> ||| 9.99520230289e-06
A4 BAR B-4 B-4 BAR ||| C5 ||| 0.999530225492
A4 BAR B-4 B-4 BAR ||| <UNK> ||| 9.99520230289e-06
D4 BAR E4 G4 ||| A4 ||| 0.999765056386
D4 BAR E4 G4 ||| <UNK> ||| 4.99880028793e-06
D5 E5 BAR F5 ||| G5 ||| 0.0526307756436
D5 E5 BAR F5 ||| F5 ||| 0.263151773008
D5 E5 BAR F5 ||| R ||| 0.105261024985
D5 E5 BAR F5 ||| A5 ||| 0.0526307756436
D5 E5 BAR F5 ||| A4 ||| 0.0526307756436
D5 E5 BAR F5 ||| E5 ||| 0.36841227169
D5 E5 BAR F5 ||| D5 ||| 0.105261024985
D5 E5 BAR F5 ||| <UNK> ||| 5.26302493411e-07
BAR C#5 BAR ||| D5 ||| 0.999530225492
BAR C#5 BAR ||| <UNK> ||| 9.99520230289e-06
BAR G5 E5 F5 BAR ||| R ||| 0.999530225492
BAR G5 E5 F5 BAR ||| <UNK> ||| 9.99520230289e-06
C5 B-4 B-4 BAR ||| A4 ||| 0.999530225492
C5 B-4 B-4 BAR ||| <UNK> ||| 9.99520230289e-06
B3 A3 B3 ||| E4 ||| 0.333308335333
B3 A3 B3 ||| D4 ||| 0.166655000933
B3 A3 B3 ||| <UNK> ||| 1.666533344e-06
B3 A3 B3 ||| END ||| 0.333308335333
B3 A3 B3 ||| G3 ||| 0.166655000933
BAR E5 F#5 E5 BAR ||| D5 ||| 0.999765056386
BAR E5 F#5 E5 BAR ||| <UNK> ||| 4.99880028793e-06
F4 G4 E4 ||| F4 ||| 0.444421853057
F4 G4 E4 ||| A4 ||| 0.111106296553
F4 G4 E4 ||| E4 ||| 0.111106296553
F4 G4 E4 ||| D4 ||| 0.111106296553
F4 G4 E4 ||| C4 ||| 0.222211482054
F4 G4 E4 ||| <UNK> ||| 1.11105185501e-06
B5 BAR E5 A5 ||| D5 ||| 0.999765056386
B5 BAR E5 A5 ||| <UNK> ||| 4.99880028793e-06
C5 G4 A4 ||| B4 ||| 0.79992520718
C5 G4 A4 ||| B-4 ||| 0.199982801651
C5 G4 A4 ||| <UNK> ||| 1.99980801843e-06
E5 BAR C5 B4 ||| C5 ||| 0.999530225492
E5 BAR C5 B4 ||| <UNK> ||| 9.99520230289e-06
C#5 C#5 BAR D5 ||| C5 ||| 0.999530225492
C#5 C#5 BAR D5 ||| <UNK> ||| 9.99520230289e-06
D5 C#5 E5 BAR ||| E5 ||| 0.333283341332
D5 C#5 E5 BAR ||| D5 ||| 0.666563349864
D5 C#5 E5 BAR ||| <UNK> ||| 3.33280008532e-06
BAR G4 BAR G4 C5 ||| B4 ||| 0.999530225492
BAR G4 BAR G4 C5 ||| <UNK> ||| 9.99520230289e-06
BAR C5 B4 ||| B4 ||| 0.124993750375
BAR C5 B4 ||| A4 ||| 0.749956252625
BAR C5 B4 ||| C5 ||| 0.124993750375
BAR C5 B4 ||| <UNK> ||| 1.2499250045e-06
G#4 A4 G#4 BAR ||| E5 ||| 0.0624987500375
G#4 A4 G#4 BAR ||| E4 ||| 0.249993125206
G#4 A4 G#4 BAR ||| A4 ||| 0.624981875544
G#4 A4 G#4 BAR ||| C5 ||| 0.0624987500375
G#4 A4 G#4 BAR ||| <UNK> ||| 6.24981250562e-07
BAR F5 G5 G5 ||| <UNK> ||| 1.666533344e-06
BAR F5 G5 G5 ||| A5 ||| 0.666615004133
BAR F5 G5 G5 ||| C6 ||| 0.166655000933
BAR F5 G5 G5 ||| F5 ||| 0.166655000933
C5 BAR C5 G#4 ||| A4 ||| 0.999530225492
C5 BAR C5 G#4 ||| <UNK> ||| 9.99520230289e-06
BAR G4 B4 D5 BAR ||| B4 ||| 0.999530225492
BAR G4 B4 D5 BAR ||| <UNK> ||| 9.99520230289e-06
G4 D4 BAR D4 ||| G4 ||| 0.999765056386
G4 D4 BAR D4 ||| <UNK> ||| 4.99880028793e-06
C#5 D5 E5 BAR ||| E5 ||| 0.999843358396
C#5 D5 E5 BAR ||| <UNK> ||| 3.33280008532e-06
A4 D5 D5 ||| C5 ||| 0.999530225492
A4 D5 D5 ||| <UNK> ||| 9.99520230289e-06
D#5 B4 G#4 BAR ||| A4 ||| 0.999530225492
D#5 B4 G#4 BAR ||| <UNK> ||| 9.99520230289e-06
B3 BAR C4 E4 ||| E4 ||| 0.499885027593
B3 BAR C4 E4 ||| G4 ||| 0.499885027593
B3 BAR C4 E4 ||| <UNK> ||| 4.99880028793e-06
C5 BAR A4 G4 ||| G4 ||| 0.199982801651
C5 BAR A4 G4 ||| F4 ||| 0.199982801651
C5 BAR A4 G4 ||| D4 ||| 0.199982801651
C5 BAR A4 G4 ||| D5 ||| 0.199982801651
C5 BAR A4 G4 ||| C5 ||| 0.199982801651
C5 BAR A4 G4 ||| <UNK> ||| 1.99980801843e-06
R F#4 BAR G4 ||| F4 ||| 0.999530225492
R F#4 BAR G4 ||| <UNK> ||| 9.99520230289e-06
BAR B4 R C5 ||| B4 ||| 0.999530225492
BAR B4 R C5 ||| <UNK> ||| 9.99520230289e-06
BAR E5 A5 A5 ||| G5 ||| 0.499885027593
BAR E5 A5 A5 ||| G#5 ||| 0.499885027593
BAR E5 A5 A5 ||| <UNK> ||| 4.99880028793e-06
BAR B4 B4 BAR G4 ||| A4 ||| 0.499885027593
BAR B4 B4 BAR G4 ||| C5 ||| 0.499885027593
BAR B4 B4 BAR G4 ||| <UNK> ||| 4.99880028793e-06
F#4 G#4 BAR B4 ||| B4 ||| 0.999530225492
F#4 G#4 BAR B4 ||| <UNK> ||| 9.99520230289e-06
BAR E4 BAR A4 E4 ||| E4 ||| 0.999530225492
BAR E4 BAR A4 E4 ||| <UNK> ||| 9.99520230289e-06
BAR A4 A4 BAR A4 BAR ||| A4 ||| 0.999530225492
BAR A4 A4 BAR A4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR G5 BAR ||| G5 ||| 0.583310834233
BAR G5 BAR ||| A5 ||| 0.2499908337
BAR G5 BAR ||| F5 ||| 0.0833308334333
BAR G5 BAR ||| C5 ||| 0.0833308334333
BAR G5 BAR ||| <UNK> ||| 8.33300001333e-07
F5 E5 F#5 BAR ||| G5 ||| 0.999765056386
F5 E5 F#5 BAR ||| <UNK> ||| 4.99880028793e-06
BAR A4 G4 E4 ||| B4 ||| 0.333283341332
BAR A4 G4 E4 ||| D4 ||| 0.666563349864
BAR A4 G4 E4 ||| <UNK> ||| 3.33280008532e-06
BAR G4 G4 G#4 ||| A4 ||| 0.999765056386
BAR G4 G4 G#4 ||| <UNK> ||| 4.99880028793e-06
BAR G4 C5 A4 ||| B4 ||| 0.999765056386
BAR G4 C5 A4 ||| <UNK> ||| 4.99880028793e-06
G#3 A3 BAR B3 ||| <UNK> ||| 9.99520230289e-06
G#3 A3 BAR B3 ||| C4 ||| 0.999530225492
G4 BAR F4 F4 ||| G4 ||| 0.999530225492
G4 BAR F4 F4 ||| <UNK> ||| 9.99520230289e-06
B4 C5 E4 ||| F4 ||| 0.999530225492
B4 C5 E4 ||| <UNK> ||| 9.99520230289e-06
A3 B-3 G3 BAR ||| A3 ||| 0.999530225492
A3 B-3 G3 BAR ||| <UNK> ||| 9.99520230289e-06
G5 F#5 BAR D5 BAR ||| E5 ||| 0.999530225492
G5 F#5 BAR D5 BAR ||| <UNK> ||| 9.99520230289e-06
