3
A4 BAR G4 E4 BAR ||| G4 ||| 0.999765056386
B4 BAR C5 G4 ||| A4 ||| 0.999765056386
B4 BAR C5 G4 ||| <UNK> ||| 4.99880028793e-06
E4 F4 G4 ||| F4 ||| 0.499885027593
E4 F4 G4 ||| A4 ||| 0.499885027593
E4 F4 G4 ||| <UNK> ||| 4.99880028793e-06
A5 G5 F5 ||| E5 ||| 0.999921672933
A5 G5 F5 ||| <UNK> ||| 1.666533344e-06
BAR E6 E6 E6 ||| E6 ||| 0.999530225492
BAR E6 E6 E6 ||| <UNK> ||| 9.99520230289e-06
BAR F5 E5 G5 BAR ||| A5 ||| 0.999765056386
BAR F5 E5 G5 BAR ||| <UNK> ||| 4.99880028793e-06
A4 E5 BAR A4 ||| B4 ||| 0.999530225492
A4 E5 BAR A4 ||| <UNK> ||| 9.99520230289e-06
D5 BAR C5 B4 BAR ||| A4 ||| 0.666615004133
D5 BAR C5 B4 BAR ||| C5 ||| 0.333308335333
D5 BAR C5 B4 BAR ||| <UNK> ||| 1.666533344e-06
C5 BAR C5 D5 BAR ||| E5 ||| 0.999530225492
C5 BAR C5 D5 BAR ||| <UNK> ||| 9.99520230289e-06
A5 A5 BAR E5 ||| E5 ||| 0.999530225492
A5 A5 BAR E5 ||| <UNK> ||| 9.99520230289e-06
F5 E5 E5 ||| D5 ||| 0.999765056386
F5 E5 E5 ||| <UNK> ||| 4.99880028793e-06
G4 A4 A4 BAR ||| G4 ||| 0.999765056386
G4 A4 A4 BAR ||| <UNK> ||| 4.99880028793e-06
BAR E5 F5 E5 ||| D5 ||| 0.999882514098
BAR E5 F5 E5 ||| <UNK> ||| 2.499700036e-06
B4 C5 D5 BAR ||| B4 ||| 0.405400416427
B4 C5 D5 BAR ||| E5 ||| 0.432427092838
B4 C5 D5 BAR ||| D5 ||| 0.0270269466774
B4 C5 D5 BAR ||| C5 ||| 0.13513365232
B4 C5 D5 BAR ||| <UNK> ||| 2.70266764107e-07
F5 G5 BAR F5 ||| E5 ||| 0.999530225492
F5 G5 BAR F5 ||| <UNK> ||| 9.99520230289e-06
F5 E5 A4 ||| B4 ||| 0.999530225492
F5 E5 A4 ||| <UNK> ||| 9.99520230289e-06
E4 D4 BAR G4 ||| A4 ||| 0.999765056386
E4 D4 BAR G4 ||| <UNK> ||| 4.99880028793e-06
C5 BAR C5 B4 BAR ||| C5 ||| 0.999530225492
C5 BAR C5 B4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR A4 BAR A4 G#4 ||| A4 ||| 0.999765056386
BAR A4 BAR A4 G#4 ||| <UNK> ||| 4.99880028793e-06
E4 BAR F4 D4 ||| <UNK> ||| 9.99520230289e-06
E4 BAR F4 D4 ||| C4 ||| 0.999530225492
D4 BAR C4 R ||| <UNK> ||| 9.99520230289e-06
D4 BAR C4 R ||| C4 ||| 0.999530225492
BAR D6 B5 B5 BAR ||| C6 ||| 0.999530225492
BAR D6 B5 B5 BAR ||| <UNK> ||| 9.99520230289e-06
F#4 G4 E5 BAR ||| D5 ||| 0.999530225492
F#4 G4 E5 BAR ||| <UNK> ||| 9.99520230289e-06
F#5 G5 D5 BAR ||| C5 ||| 0.999530225492
F#5 G5 D5 BAR ||| <UNK> ||| 9.99520230289e-06
BAR A4 E4 F#4 ||| G#4 ||| 0.999765056386
BAR A4 E4 F#4 ||| <UNK> ||| 4.99880028793e-06
E4 BAR F4 E4 ||| D4 ||| 0.999906009023
E4 BAR F4 E4 ||| <UNK> ||| 1.99980801843e-06
BAR G5 A5 G5 ||| F5 ||| 0.222211482054
BAR G5 A5 G5 ||| <UNK> ||| 1.11105185501e-06
BAR G5 A5 G5 ||| F#5 ||| 0.111106296553
BAR G5 A5 G5 ||| C6 ||| 0.666632224059
A5 BAR B5 C#6 ||| D6 ||| 0.999765056386
A5 BAR B5 C#6 ||| <UNK> ||| 4.99880028793e-06
G#4 A4 B4 ||| B4 ||| 0.499885027593
G#4 A4 B4 ||| C5 ||| 0.499885027593
G#4 A4 B4 ||| <UNK> ||| 4.99880028793e-06
BAR B5 G5 F#5 BAR ||| E5 ||| 0.999765056386
BAR B5 G5 F#5 BAR ||| <UNK> ||| 4.99880028793e-06
BAR D5 F5 E5 ||| D5 ||| 0.999530225492
BAR D5 F5 E5 ||| <UNK> ||| 9.99520230289e-06
BAR E5 ||| <UNK> ||| 4.34773535161e-07
BAR E5 ||| G5 ||| 0.0434777882896
BAR E5 ||| F5 ||| 0.0869551418057
BAR E5 ||| A5 ||| 0.0869551418057
BAR E5 ||| E5 ||| 0.608683383999
BAR E5 ||| D5 ||| 0.130432495322
BAR E5 ||| F#5 ||| 0.0434777882896
BAR G5 G5 BAR A5 ||| C6 ||| 0.999530225492
BAR G5 G5 BAR A5 ||| <UNK> ||| 9.99520230289e-06
B5 BAR C6 C6 ||| B5 ||| 0.666649444904
B5 BAR C6 C6 ||| G5 ||| 0.333325000222
B5 BAR C6 C6 ||| <UNK> ||| 5.55540741136e-07
B5 BAR A5 B5 ||| E5 ||| 0.347819262902
B5 BAR A5 B5 ||| A5 ||| 0.0869551418057
B5 BAR A5 B5 ||| G#5 ||| 0.347819262902
B5 BAR A5 B5 ||| C6 ||| 0.217387202354
B5 BAR A5 B5 ||| <UNK> ||| 4.34773535161e-07
BAR B4 A4 BAR E5 ||| E5 ||| 0.235288062455
BAR B4 A4 BAR E5 ||| <UNK> ||| 5.8821868559e-07
BAR B4 A4 BAR E5 ||| F#5 ||| 0.588219273809
BAR B4 A4 BAR E5 ||| F5 ||| 0.176466193896
BAR E4 D4 C#4 BAR ||| D4 ||| 0.999530225492
BAR E4 D4 C#4 BAR ||| <UNK> ||| 9.99520230289e-06
G#4 A4 F#4 BAR ||| G#4 ||| 0.999765056386
G#4 A4 F#4 BAR ||| <UNK> ||| 4.99880028793e-06
F4 E4 BAR A4 ||| <UNK> ||| 1.4284734761e-06
F4 E4 BAR A4 ||| G4 ||| 0.142848776084
F4 E4 BAR A4 ||| G#4 ||| 0.142848776084
F4 E4 BAR A4 ||| A4 ||| 0.714238166526
BAR B4 C5 C5 ||| B4 ||| 0.999882514098
BAR B4 C5 C5 ||| <UNK> ||| 2.499700036e-06
G#4 A4 A4 BAR ||| E5 ||| 0.499885027593
G#4 A4 A4 BAR ||| D5 ||| 0.499885027593
G#4 A4 A4 BAR ||| <UNK> ||| 4.99880028793e-06
F#5 E5 BAR E5 ||| R ||| 0.499885027593
F#5 E5 BAR E5 ||| D#5 ||| 0.499885027593
F#5 E5 BAR E5 ||| <UNK> ||| 4.99880028793e-06
G4 BAR A4 A4 ||| B4 ||| 0.999882514098
G4 BAR A4 A4 ||| <UNK> ||| 2.499700036e-06
B4 E5 BAR C5 ||| B4 ||| 0.333283341332
B4 E5 BAR C5 ||| D5 ||| 0.333283341332
B4 E5 BAR C5 ||| C5 ||| 0.333283341332
B4 E5 BAR C5 ||| <UNK> ||| 3.33280008532e-06
G#4 BAR A4 B4 BAR ||| R ||| 0.166655000933
G#4 BAR A4 B4 BAR ||| C5 ||| 0.833268338533
G#4 BAR A4 B4 BAR ||| <UNK> ||| 1.666533344e-06
BAR A4 C5 B4 BAR ||| A4 ||| 0.999843358396
BAR A4 C5 B4 BAR ||| <UNK> ||| 3.33280008532e-06
D#5 E5 G#4 BAR ||| A4 ||| 0.999530225492
D#5 E5 G#4 BAR ||| <UNK> ||| 9.99520230289e-06
G#4 E5 BAR E5 ||| E5 ||| 0.999530225492
G#4 E5 BAR E5 ||| <UNK> ||| 9.99520230289e-06
BAR E5 F5 D5 ||| C5 ||| 0.999530225492
BAR E5 F5 D5 ||| <UNK> ||| 9.99520230289e-06
D5 B4 B4 BAR ||| C5 ||| 0.999765056386
D5 B4 B4 BAR ||| <UNK> ||| 4.99880028793e-06
G5 F#5 BAR E5 ||| F#5 ||| 0.124993750375
G5 F#5 BAR E5 ||| R ||| 0.124993750375
G5 F#5 BAR E5 ||| E5 ||| 0.249986250825
G5 F#5 BAR E5 ||| D#5 ||| 0.249986250825
G5 F#5 BAR E5 ||| C5 ||| 0.249986250825
G5 F#5 BAR E5 ||| <UNK> ||| 1.2499250045e-06
E5 A4 B4 BAR ||| C5 ||| 0.999530225492
E5 A4 B4 BAR ||| <UNK> ||| 9.99520230289e-06
G5 G5 BAR A5 ||| B5 ||| 0.333308335333
G5 G5 BAR A5 ||| A5 ||| 0.666615004133
G5 G5 BAR A5 ||| <UNK> ||| 1.666533344e-06
BAR D5 D5 A4 ||| G4 ||| 0.999882514098
BAR D5 D5 A4 ||| <UNK> ||| 2.499700036e-06
A4 BAR B4 A4 BAR ||| G4 ||| 0.999530225492
A4 BAR B4 A4 BAR ||| <UNK> ||| 9.99520230289e-06
A4 BAR A4 R ||| E5 ||| 0.999765056386
A4 BAR A4 R ||| <UNK> ||| 4.99880028793e-06
BAR A4 C5 BAR B4 ||| A4 ||| 0.499942506899
BAR A4 C5 BAR B4 ||| C5 ||| 0.499942506899
BAR A4 C5 BAR B4 ||| <UNK> ||| 2.499700036e-06
D6 C6 BAR F6 ||| E6 ||| 0.333283341332
D6 C6 BAR F6 ||| F6 ||| 0.666563349864
D6 C6 BAR F6 ||| <UNK> ||| 3.33280008532e-06
B4 G4 BAR A4 ||| B4 ||| 0.999843358396
B4 G4 BAR A4 ||| <UNK> ||| 3.33280008532e-06
B5 A5 B5 ||| C6 ||| 0.999882514098
B5 A5 B5 ||| <UNK> ||| 2.499700036e-06
A4 G4 A4 BAR ||| B4 ||| 0.666563349864
A4 G4 A4 BAR ||| F4 ||| 0.333283341332
A4 G4 A4 BAR ||| <UNK> ||| 3.33280008532e-06
BAR E5 BAR A5 ||| B5 ||| 0.46152218995
BAR E5 BAR A5 ||| G5 ||| 0.46152218995
BAR E5 BAR A5 ||| G#5 ||| 0.0769210059936
BAR E5 BAR A5 ||| <UNK> ||| 7.69202367913e-07
A4 G4 BAR E5 ||| C5 ||| 0.999530225492
A4 G4 BAR E5 ||| <UNK> ||| 9.99520230289e-06
E6 D6 E6 BAR ||| D6 ||| 0.999765056386
E6 D6 E6 BAR ||| <UNK> ||| 4.99880028793e-06
B5 C6 BAR E5 ||| D5 ||| 0.999530225492
B5 C6 BAR E5 ||| <UNK> ||| 9.99520230289e-06
C5 BAR R E5 ||| D5 ||| 0.333283341332
C5 BAR R E5 ||| F5 ||| 0.666563349864
C5 BAR R E5 ||| <UNK> ||| 3.33280008532e-06
E5 BAR E5 D5 BAR ||| E5 ||| 0.749912510499
E5 BAR E5 D5 BAR ||| A4 ||| 0.2499725033
E5 BAR E5 D5 BAR ||| <UNK> ||| 2.499700036e-06
BAR B4 B4 C5 BAR ||| D5 ||| 0.999530225492
BAR B4 B4 C5 BAR ||| <UNK> ||| 9.99520230289e-06
E5 BAR D5 D5 ||| E5 ||| 0.0370367489763
E5 BAR D5 D5 ||| G5 ||| 0.111109506201
E5 BAR D5 D5 ||| D5 ||| 0.148145884814
E5 BAR D5 D5 ||| C5 ||| 0.703691564002
E5 BAR D5 D5 ||| <UNK> ||| 3.70363786125e-07
BAR G#5 G#5 BAR A5 ||| B5 ||| 0.999765056386
BAR G#5 G#5 BAR A5 ||| <UNK> ||| 4.99880028793e-06
A4 BAR B4 A4 ||| B4 ||| 0.285696123694
A4 BAR B4 A4 ||| E5 ||| 0.142848776084
A4 BAR B4 A4 ||| G4 ||| 0.428543471305
A4 BAR B4 A4 ||| G#4 ||| 0.142848776084
A4 BAR B4 A4 ||| <UNK> ||| 1.4284734761e-06
D6 C6 E6 BAR ||| D6 ||| 0.999530225492
D6 C6 E6 BAR ||| <UNK> ||| 9.99520230289e-06
BAR C5 BAR B4 A4 BAR ||| B4 ||| 0.999530225492
BAR C5 BAR B4 A4 BAR ||| <UNK> ||| 9.99520230289e-06
B4 B4 BAR E4 ||| E5 ||| 0.499942506899
B4 B4 BAR E4 ||| E4 ||| 0.2499725033
B4 B4 BAR E4 ||| A4 ||| 0.2499725033
B4 B4 BAR E4 ||| <UNK> ||| 2.499700036e-06
C5 BAR B4 A4 BAR ||| E5 ||| 0.799981300449
C5 BAR B4 A4 BAR ||| <UNK> ||| 4.99988000288e-07
C5 BAR B4 A4 BAR ||| G4 ||| 0.0999981000456
C5 BAR B4 A4 BAR ||| G#4 ||| 0.0499993000168
C5 BAR B4 A4 BAR ||| A4 ||| 0.0499993000168
A5 B5 BAR E6 ||| E6 ||| 0.999530225492
A5 B5 BAR E6 ||| <UNK> ||| 9.99520230289e-06
F5 E5 F5 BAR ||| E5 ||| 0.499942506899
F5 E5 F5 BAR ||| G5 ||| 0.499942506899
F5 E5 F5 BAR ||| <UNK> ||| 2.499700036e-06
C5 B4 BAR A4 ||| <UNK> ||| 1.17646394467e-07
C5 B4 BAR A4 ||| G4 ||| 0.0235293965399
C5 B4 BAR A4 ||| END ||| 0.211763627688
C5 B4 BAR A4 ||| F5 ||| 0.0235293965399
C5 B4 BAR A4 ||| B4 ||| 0.341174661602
C5 B4 BAR A4 ||| R ||| 0.0117647570931
C5 B4 BAR A4 ||| A4 ||| 0.129411151561
C5 B4 BAR A4 ||| E5 ||| 0.0705879543268
C5 B4 BAR A4 ||| E4 ||| 0.0352940359866
C5 B4 BAR A4 ||| D5 ||| 0.0117647570931
C5 B4 BAR A4 ||| C5 ||| 0.0705879543268
C5 B4 BAR A4 ||| G#4 ||| 0.0705879543268
G#5 G#5 BAR A5 ||| B5 ||| 0.999765056386
G#5 G#5 BAR A5 ||| <UNK> ||| 4.99880028793e-06
C5 B4 A4 ||| G4 ||| 0.117645692061
C5 B4 A4 ||| END ||| 0.0294116436003
C5 B4 A4 ||| B4 ||| 0.558815934363
C5 B4 A4 ||| A5 ||| 0.0588229930872
C5 B4 A4 ||| G#4 ||| 0.088234342574
C5 B4 A4 ||| E5 ||| 0.0294116436003
C5 B4 A4 ||| <UNK> ||| 2.94113494868e-07
C5 B4 A4 ||| C5 ||| 0.088234342574
C5 B4 A4 ||| A4 ||| 0.0294116436003
BAR E5 D5 ||| C5 ||| 0.999530225492
BAR E5 D5 ||| <UNK> ||| 9.99520230289e-06
A4 BAR G4 F#4 ||| E4 ||| 0.999530225492
A4 BAR G4 F#4 ||| <UNK> ||| 9.99520230289e-06
E6 D6 BAR D6 ||| C6 ||| 0.999530225492
E6 D6 BAR D6 ||| <UNK> ||| 9.99520230289e-06
D5 G5 E5 BAR ||| F5 ||| 0.599944405337
D5 G5 E5 BAR ||| C5 ||| 0.399963603494
D5 G5 E5 BAR ||| <UNK> ||| 1.99980801843e-06
A5 BAR E5 G5 ||| E5 ||| 0.999530225492
A5 BAR E5 G5 ||| <UNK> ||| 9.99520230289e-06
E5 F5 D5 BAR ||| E5 ||| 0.999765056386
E5 F5 D5 BAR ||| <UNK> ||| 4.99880028793e-06
G#4 BAR A4 C5 BAR ||| C5 ||| 0.999530225492
G#4 BAR A4 C5 BAR ||| <UNK> ||| 9.99520230289e-06
G#5 A5 E5 BAR ||| A5 ||| 0.999530225492
G#5 A5 E5 BAR ||| <UNK> ||| 9.99520230289e-06
C5 BAR E5 F5 ||| G5 ||| 0.999765056386
C5 BAR E5 F5 ||| <UNK> ||| 4.99880028793e-06
BAR C6 A5 B5 BAR ||| G5 ||| 0.999765056386
BAR C6 A5 B5 BAR ||| <UNK> ||| 4.99880028793e-06
E5 B4 C5 ||| D5 ||| 0.999843358396
E5 B4 C5 ||| <UNK> ||| 3.33280008532e-06
B4 BAR A4 C5 BAR ||| B4 ||| 0.999843358396
B4 BAR A4 C5 BAR ||| <UNK> ||| 3.33280008532e-06
G#5 BAR A5 E5 ||| D5 ||| 0.999530225492
G#5 BAR A5 E5 ||| <UNK> ||| 9.99520230289e-06
BAR A4 B4 G#4 BAR ||| E4 ||| 0.499942506899
BAR A4 B4 G#4 BAR ||| A4 ||| 0.499942506899
BAR A4 B4 G#4 BAR ||| <UNK> ||| 2.499700036e-06
R D5 BAR C5 ||| B4 ||| 0.999843358396
R D5 BAR C5 ||| <UNK> ||| 3.33280008532e-06
G#5 BAR A5 G5 ||| A5 ||| 0.499885027593
G#5 BAR A5 G5 ||| F5 ||| 0.499885027593
G#5 BAR A5 G5 ||| <UNK> ||| 4.99880028793e-06
A4 BAR E5 E5 ||| <UNK> ||| 1.666533344e-06
A4 BAR E5 E5 ||| F5 ||| 0.333308335333
A4 BAR E5 E5 ||| F#5 ||| 0.666615004133
F5 F5 BAR D5 ||| D5 ||| 0.999765056386
F5 F5 BAR D5 ||| <UNK> ||| 4.99880028793e-06
BAR A4 G4 ||| G4 ||| 0.999530225492
BAR A4 G4 ||| <UNK> ||| 9.99520230289e-06
C#5 D5 D5 ||| C#5 ||| 0.999530225492
C#5 D5 D5 ||| <UNK> ||| 9.99520230289e-06
E6 BAR D6 D6 ||| C6 ||| 0.999843358396
E6 BAR D6 D6 ||| <UNK> ||| 3.33280008532e-06
BAR A5 B5 G#5 BAR ||| E5 ||| 0.666632224059
BAR A5 B5 G#5 BAR ||| A5 ||| 0.333316667556
BAR A5 B5 G#5 BAR ||| <UNK> ||| 1.11105185501e-06
BAR R A5 ||| E5 ||| 0.999530225492
BAR R A5 ||| <UNK> ||| 9.99520230289e-06
D5 E5 BAR C5 ||| B4 ||| 0.46152218995
D5 E5 BAR C5 ||| <UNK> ||| 7.69202367913e-07
D5 E5 BAR C5 ||| R ||| 0.0769210059936
D5 E5 BAR C5 ||| A4 ||| 0.307681716367
D5 E5 BAR C5 ||| D5 ||| 0.153841242785
E4 D4 E4 ||| D4 ||| 0.999530225492
E4 D4 E4 ||| <UNK> ||| 9.99520230289e-06
BAR F6 E6 D6 ||| C6 ||| 0.999530225492
BAR F6 E6 D6 ||| <UNK> ||| 9.99520230289e-06
A4 G4 F#4 BAR ||| E4 ||| 0.999530225492
A4 G4 F#4 BAR ||| <UNK> ||| 9.99520230289e-06
G4 BAR E5 C5 ||| G5 ||| 0.999530225492
G4 BAR E5 C5 ||| <UNK> ||| 9.99520230289e-06
E4 F4 BAR E4 ||| C5 ||| 0.999530225492
E4 F4 BAR E4 ||| <UNK> ||| 9.99520230289e-06
B4 BAR A4 B4 ||| C#5 ||| 0.0344825327029
B4 BAR A4 B4 ||| E4 ||| 0.137929096346
B4 BAR A4 B4 ||| G#4 ||| 0.206893472108
B4 BAR A4 B4 ||| C5 ||| 0.62067972668
B4 BAR A4 B4 ||| <UNK> ||| 3.4482187881e-07
G5 G5 BAR F#5 ||| E5 ||| 0.333283341332
G5 G5 BAR F#5 ||| F#5 ||| 0.666563349864
G5 G5 BAR F#5 ||| <UNK> ||| 3.33280008532e-06
BAR E4 E5 BAR D5 ||| C5 ||| 0.999765056386
BAR E4 E5 BAR D5 ||| <UNK> ||| 4.99880028793e-06
BAR G5 C5 G5 BAR ||| A5 ||| 0.999530225492
BAR G5 C5 G5 BAR ||| <UNK> ||| 9.99520230289e-06
D4 BAR G4 G4 ||| E4 ||| 0.999530225492
D4 BAR G4 G4 ||| <UNK> ||| 9.99520230289e-06
BAR E5 A4 B4 ||| C5 ||| 0.999530225492
BAR E5 A4 B4 ||| <UNK> ||| 9.99520230289e-06
F5 A5 BAR B5 ||| C#6 ||| 0.999530225492
F5 A5 BAR B5 ||| <UNK> ||| 9.99520230289e-06
F#5 G5 BAR F#5 ||| E5 ||| 0.999882514098
F#5 G5 BAR F#5 ||| <UNK> ||| 2.499700036e-06
E5 A4 BAR D5 ||| C5 ||| 0.999530225492
E5 A4 BAR D5 ||| <UNK> ||| 9.99520230289e-06
R E5 BAR D5 ||| E5 ||| 0.2499725033
R E5 BAR D5 ||| D5 ||| 0.499942506899
R E5 BAR D5 ||| C5 ||| 0.2499725033
R E5 BAR D5 ||| <UNK> ||| 2.499700036e-06
A4 C5 BAR B4 ||| A4 ||| 0.874948753075
A4 C5 BAR B4 ||| C5 ||| 0.124993750375
A4 C5 BAR B4 ||| <UNK> ||| 1.2499250045e-06
C5 BAR D5 C5 ||| B4 ||| 0.941150485163
C5 BAR D5 C5 ||| D5 ||| 0.0588224567777
C5 BAR D5 C5 ||| <UNK> ||| 5.8821868559e-07
D5 A4 B4 BAR ||| C5 ||| 0.999882514098
D5 A4 B4 BAR ||| <UNK> ||| 2.499700036e-06
BAR D5 D5 D5 ||| E5 ||| 0.399963603494
BAR D5 D5 D5 ||| B4 ||| 0.399963603494
BAR D5 D5 D5 ||| D5 ||| 0.199982801651
BAR D5 D5 D5 ||| <UNK> ||| 1.99980801843e-06
B4 BAR A4 G4 ||| G4 ||| 0.999530225492
B4 BAR A4 G4 ||| <UNK> ||| 9.99520230289e-06
A4 C5 BAR C5 ||| B4 ||| 0.666563349864
A4 C5 BAR C5 ||| A4 ||| 0.333283341332
A4 C5 BAR C5 ||| <UNK> ||| 3.33280008532e-06
A4 BAR B4 C#5 ||| D5 ||| 0.999765056386
A4 BAR B4 C#5 ||| <UNK> ||| 4.99880028793e-06
BAR A4 BAR A4 ||| B4 ||| 0.499989545683
BAR A4 BAR A4 ||| <UNK> ||| 4.54535537406e-07
BAR A4 BAR A4 ||| G4 ||| 0.0454540082762
BAR A4 BAR A4 ||| A4 ||| 0.363628884461
BAR A4 BAR A4 ||| G#4 ||| 0.0909075620168
D5 BAR C5 BAR A4 ||| B4 ||| 0.999765056386
D5 BAR C5 BAR A4 ||| <UNK> ||| 4.99880028793e-06
BAR E5 C6 BAR B5 ||| C6 ||| 0.999921672933
BAR E5 C6 BAR B5 ||| <UNK> ||| 1.666533344e-06
D5 BAR D5 E5 ||| D5 ||| 0.499885027593
D5 BAR D5 E5 ||| F5 ||| 0.499885027593
D5 BAR D5 E5 ||| <UNK> ||| 4.99880028793e-06
C6 G5 A5 ||| B5 ||| 0.999765056386
C6 G5 A5 ||| <UNK> ||| 4.99880028793e-06
B4 F#5 BAR G5 ||| F#5 ||| 0.999530225492
B4 F#5 BAR G5 ||| <UNK> ||| 9.99520230289e-06
D5 BAR B4 A4 BAR ||| E5 ||| 0.999530225492
D5 BAR B4 A4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR E5 D5 E5 BAR ||| G5 ||| 0.499885027593
BAR E5 D5 E5 BAR ||| A5 ||| 0.499885027593
BAR E5 D5 E5 BAR ||| <UNK> ||| 4.99880028793e-06
BAR B4 E4 ||| B4 ||| 0.999530225492
BAR B4 E4 ||| <UNK> ||| 9.99520230289e-06
BAR C5 BAR A4 B4 BAR ||| C5 ||| 0.999765056386
BAR C5 BAR A4 B4 BAR ||| <UNK> ||| 4.99880028793e-06
BAR E5 A4 D5 BAR ||| D5 ||| 0.999530225492
BAR E5 A4 D5 BAR ||| <UNK> ||| 9.99520230289e-06
A4 E5 BAR D#5 ||| E5 ||| 0.999906009023
A4 E5 BAR D#5 ||| <UNK> ||| 1.99980801843e-06
E5 E6 BAR D6 ||| C6 ||| 0.999765056386
E5 E6 BAR D6 ||| <UNK> ||| 4.99880028793e-06
D5 BAR B4 B4 ||| C5 ||| 0.999765056386
D5 BAR B4 B4 ||| <UNK> ||| 4.99880028793e-06
G4 F4 E4 ||| E4 ||| 0.199982801651
G4 F4 E4 ||| D4 ||| 0.199982801651
G4 F4 E4 ||| F4 ||| 0.599944405337
G4 F4 E4 ||| <UNK> ||| 1.99980801843e-06
BAR B4 BAR A4 D5 BAR ||| D5 ||| 0.999530225492
BAR B4 BAR A4 D5 BAR ||| <UNK> ||| 9.99520230289e-06
D5 C5 C6 BAR ||| C6 ||| 0.999530225492
D5 C5 C6 BAR ||| <UNK> ||| 9.99520230289e-06
BAR C5 B4 C5 BAR ||| B4 ||| 0.599944405337
BAR C5 B4 C5 BAR ||| D5 ||| 0.399963603494
BAR C5 B4 C5 BAR ||| <UNK> ||| 1.99980801843e-06
BAR G4 G4 ||| A4 ||| 0.999530225492
BAR G4 G4 ||| <UNK> ||| 9.99520230289e-06
A4 B4 A4 ||| G4 ||| 0.181811157331
A4 B4 A4 ||| B4 ||| 0.0909060331913
A4 B4 A4 ||| R ||| 0.272716281471
A4 B4 A4 ||| A4 ||| 0.0909060331913
A4 B4 A4 ||| E5 ||| 0.272716281471
A4 B4 A4 ||| C5 ||| 0.0909060331913
A4 B4 A4 ||| <UNK> ||| 9.090512414e-07
E6 BAR D6 C6 ||| B5 ||| 0.695638091031
E6 BAR D6 C6 ||| C6 ||| 0.304341909386
E6 BAR D6 C6 ||| <UNK> ||| 4.34773535161e-07
C6 D6 B5 BAR ||| A5 ||| 0.999843358396
C6 D6 B5 BAR ||| <UNK> ||| 3.33280008532e-06
BAR A4 G4 F4 ||| E4 ||| 0.9999608349
BAR A4 G4 F4 ||| <UNK> ||| 8.33300001333e-07
BAR E5 R G5 BAR ||| G5 ||| 0.999765056386
BAR E5 R G5 BAR ||| <UNK> ||| 4.99880028793e-06
A4 BAR A4 BAR A5 ||| E5 ||| 0.999530225492
A4 BAR A4 BAR A5 ||| <UNK> ||| 9.99520230289e-06
A5 G5 G5 ||| A5 ||| 0.499942506899
A5 G5 G5 ||| F#5 ||| 0.499942506899
A5 G5 G5 ||| <UNK> ||| 2.499700036e-06
B5 E5 BAR F5 ||| E5 ||| 0.999921672933
B5 E5 BAR F5 ||| <UNK> ||| 1.666533344e-06
BAR E5 E5 G5 ||| E5 ||| 0.499885027593
BAR E5 E5 G5 ||| A5 ||| 0.499885027593
BAR E5 E5 G5 ||| <UNK> ||| 4.99880028793e-06
G#4 E4 BAR E5 ||| E5 ||| 0.999765056386
G#4 E4 BAR E5 ||| <UNK> ||| 4.99880028793e-06
BAR E5 E6 BAR D6 ||| C6 ||| 0.999765056386
BAR E5 E6 BAR D6 ||| <UNK> ||| 4.99880028793e-06
C5 G4 E4 BAR ||| F4 ||| 0.999765056386
C5 G4 E4 BAR ||| <UNK> ||| 4.99880028793e-06
E5 BAR E5 G5 ||| F5 ||| 0.999530225492
E5 BAR E5 G5 ||| <UNK> ||| 9.99520230289e-06
A4 BAR C5 A4 ||| G#4 ||| 0.999530225492
A4 BAR C5 A4 ||| <UNK> ||| 9.99520230289e-06
F4 G4 F4 BAR ||| E4 ||| 0.999530225492
F4 G4 F4 BAR ||| <UNK> ||| 9.99520230289e-06
A4 E5 BAR C5 ||| D5 ||| 0.999765056386
A4 E5 BAR C5 ||| <UNK> ||| 4.99880028793e-06
E5 G#4 BAR A4 ||| B4 ||| 0.999530225492
E5 G#4 BAR A4 ||| <UNK> ||| 9.99520230289e-06
D5 BAR E5 D5 ||| C#5 ||| 0.0476184353881
D5 BAR E5 D5 ||| D5 ||| 0.0476184353881
D5 BAR E5 D5 ||| A4 ||| 0.0476184353881
D5 BAR E5 D5 ||| C5 ||| 0.857123741934
D5 BAR E5 D5 ||| <UNK> ||| 4.76179592086e-07
A5 BAR G5 E5 ||| F5 ||| 0.666563349864
A5 BAR G5 E5 ||| C5 ||| 0.333283341332
A5 BAR G5 E5 ||| <UNK> ||| 3.33280008532e-06
BAR A4 E4 ||| F#4 ||| 0.499885027593
BAR A4 E4 ||| A4 ||| 0.499885027593
BAR A4 E4 ||| <UNK> ||| 4.99880028793e-06
BAR A4 B4 ||| C5 ||| 0.999882514098
BAR A4 B4 ||| <UNK> ||| 2.499700036e-06
BAR B4 BAR ||| C5 ||| 0.999843358396
BAR B4 BAR ||| <UNK> ||| 3.33280008532e-06
D5 D5 C#5 BAR ||| D5 ||| 0.999530225492
D5 D5 C#5 BAR ||| <UNK> ||| 9.99520230289e-06
BAR A5 B5 A5 ||| G#5 ||| 0.999765056386
BAR A5 B5 A5 ||| <UNK> ||| 4.99880028793e-06
BAR B4 A4 R BAR ||| A4 ||| 0.999765056386
BAR B4 A4 R BAR ||| <UNK> ||| 4.99880028793e-06
BAR E5 G5 G5 ||| F5 ||| 0.999765056386
BAR E5 G5 G5 ||| <UNK> ||| 4.99880028793e-06
