3
B4 D5 BAR D5 ||| D5 ||| 0.2499725033
C4 D4 E4 ||| E4 ||| 0.374989375319
C4 D4 E4 ||| D4 ||| 0.0624987500375
C4 D4 E4 ||| F#4 ||| 0.124996875094
C4 D4 E4 ||| F4 ||| 0.437487500375
C4 D4 E4 ||| <UNK> ||| 6.24981250562e-07
C5 C#5 BAR D5 ||| C5 ||| 0.999530225492
C5 C#5 BAR D5 ||| <UNK> ||| 9.99520230289e-06
BAR D5 C5 B-4 ||| A4 ||| 0.999530225492
BAR D5 C5 B-4 ||| <UNK> ||| 9.99520230289e-06
BAR C5 BAR E5 E5 ||| E5 ||| 0.999765056386
BAR C5 BAR E5 E5 ||| <UNK> ||| 4.99880028793e-06
C5 BAR B4 C5 ||| B4 ||| 0.749912510499
C5 BAR B4 C5 ||| D5 ||| 0.2499725033
C5 BAR B4 C5 ||| <UNK> ||| 2.499700036e-06
BAR E5 BAR D5 E5 ||| F5 ||| 0.999530225492
BAR E5 BAR D5 E5 ||| <UNK> ||| 9.99520230289e-06
G5 BAR F5 G5 ||| G5 ||| 0.499885027593
G5 BAR F5 G5 ||| A5 ||| 0.499885027593
G5 BAR F5 G5 ||| <UNK> ||| 4.99880028793e-06
A4 BAR B4 E4 ||| F#4 ||| 0.999530225492
A4 BAR B4 E4 ||| <UNK> ||| 9.99520230289e-06
F4 B-4 BAR B-4 ||| A4 ||| 0.999530225492
F4 B-4 BAR B-4 ||| <UNK> ||| 9.99520230289e-06
E4 C5 C5 ||| B4 ||| 0.999530225492
E4 C5 C5 ||| <UNK> ||| 9.99520230289e-06
C#5 BAR C5 D5 ||| D5 ||| 0.999530225492
C#5 BAR C5 D5 ||| <UNK> ||| 9.99520230289e-06
B4 BAR C5 G4 ||| G4 ||| 0.499885027593
B4 BAR C5 G4 ||| C5 ||| 0.499885027593
B4 BAR C5 G4 ||| <UNK> ||| 4.99880028793e-06
F#5 BAR F#5 E5 ||| D#5 ||| 0.999921672933
F#5 BAR F#5 E5 ||| <UNK> ||| 1.666533344e-06
A5 G5 F5 ||| E5 ||| 0.999941253525
A5 G5 F5 ||| <UNK> ||| 1.2499250045e-06
E4 D#4 G#4 BAR ||| A4 ||| 0.999530225492
E4 D#4 G#4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR E4 A4 ||| G#4 ||| 0.999765056386
BAR E4 A4 ||| <UNK> ||| 4.99880028793e-06
BAR B4 BAR B4 G4 ||| G4 ||| 0.999530225492
BAR B4 BAR B4 G4 ||| <UNK> ||| 9.99520230289e-06
G#4 BAR E4 BAR R ||| C5 ||| 0.999530225492
G#4 BAR E4 BAR R ||| <UNK> ||| 9.99520230289e-06
F#5 BAR D5 D5 ||| C5 ||| 0.999530225492
F#5 BAR D5 D5 ||| <UNK> ||| 9.99520230289e-06
D5 BAR C5 B4 BAR ||| E5 ||| 0.999530225492
D5 BAR C5 B4 BAR ||| <UNK> ||| 9.99520230289e-06
C5 BAR C5 D5 BAR ||| D5 ||| 0.999530225492
C5 BAR C5 D5 BAR ||| <UNK> ||| 9.99520230289e-06
E4 B4 BAR B4 ||| A4 ||| 0.999765056386
E4 B4 BAR B4 ||| <UNK> ||| 4.99880028793e-06
F5 E5 E5 ||| B4 ||| 0.142848776084
F5 E5 E5 ||| E5 ||| 0.142848776084
F5 E5 E5 ||| D5 ||| 0.714238166526
F5 E5 E5 ||| <UNK> ||| 1.4284734761e-06
G4 A4 A4 BAR ||| A4 ||| 0.999843358396
G4 A4 A4 BAR ||| <UNK> ||| 3.33280008532e-06
G4 BAR C5 C#5 ||| B4 ||| 0.999765056386
G4 BAR C5 C#5 ||| <UNK> ||| 4.99880028793e-06
D4 BAR D4 C#4 ||| D4 ||| 0.749912510499
D4 BAR D4 C#4 ||| A4 ||| 0.2499725033
D4 BAR D4 C#4 ||| <UNK> ||| 2.499700036e-06
G4 F#4 E4 BAR ||| E4 ||| 0.2499725033
G4 F#4 E4 BAR ||| D4 ||| 0.2499725033
G4 F#4 E4 BAR ||| F#4 ||| 0.499942506899
G4 F#4 E4 BAR ||| <UNK> ||| 2.499700036e-06
BAR E4 F#4 D4 ||| E4 ||| 0.999530225492
BAR E4 F#4 D4 ||| <UNK> ||| 9.99520230289e-06
E4 R BAR E4 ||| A4 ||| 0.999906009023
E4 R BAR E4 ||| <UNK> ||| 1.99980801843e-06
B4 C5 D5 BAR ||| E5 ||| 0.0624987500375
B4 C5 D5 BAR ||| D5 ||| 0.249993125206
B4 C5 D5 BAR ||| C5 ||| 0.6874800006
B4 C5 D5 BAR ||| <UNK> ||| 6.24981250562e-07
A4 BAR G4 D5 BAR ||| D5 ||| 0.999530225492
A4 BAR G4 D5 BAR ||| <UNK> ||| 9.99520230289e-06
G5 BAR A5 G5 ||| G5 ||| 0.2499725033
G5 BAR A5 G5 ||| F5 ||| 0.749912510499
G5 BAR A5 G5 ||| <UNK> ||| 2.499700036e-06
BAR E5 D5 F#5 ||| E5 ||| 0.999530225492
BAR E5 D5 F#5 ||| <UNK> ||| 9.99520230289e-06
B4 BAR E5 G#4 ||| A4 ||| 0.999530225492
B4 BAR E5 G#4 ||| <UNK> ||| 9.99520230289e-06
F5 G5 BAR F5 ||| E5 ||| 0.599944405337
F5 G5 BAR F5 ||| F5 ||| 0.399963603494
F5 G5 BAR F5 ||| <UNK> ||| 1.99980801843e-06
BAR G#4 G#4 ||| A4 ||| 0.999530225492
BAR G#4 G#4 ||| <UNK> ||| 9.99520230289e-06
F#5 D5 A5 BAR ||| D5 ||| 0.999765056386
F#5 D5 A5 BAR ||| <UNK> ||| 4.99880028793e-06
E4 D4 BAR G4 ||| G4 ||| 0.499885027593
E4 D4 BAR G4 ||| A4 ||| 0.499885027593
E4 D4 BAR G4 ||| <UNK> ||| 4.99880028793e-06
B4 G#4 E4 BAR ||| A4 ||| 0.999530225492
B4 G#4 E4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR A4 BAR A4 G#4 ||| A4 ||| 0.999530225492
BAR A4 BAR A4 G#4 ||| <UNK> ||| 9.99520230289e-06
C5 E5 BAR D5 ||| C5 ||| 0.999530225492
C5 E5 BAR D5 ||| <UNK> ||| 9.99520230289e-06
D4 BAR C4 R ||| E4 ||| 0.999530225492
D4 BAR C4 R ||| <UNK> ||| 9.99520230289e-06
F#5 G5 C5 ||| B4 ||| 0.999765056386
F#5 G5 C5 ||| <UNK> ||| 4.99880028793e-06
BAR E5 D#5 B4 BAR ||| R ||| 0.999843358396
BAR E5 D#5 B4 BAR ||| <UNK> ||| 3.33280008532e-06
A3 A3 BAR A3 ||| R ||| 0.999530225492
A3 A3 BAR A3 ||| <UNK> ||| 9.99520230289e-06
BAR B3 G4 F#4 ||| G4 ||| 0.999530225492
BAR B3 G4 F#4 ||| <UNK> ||| 9.99520230289e-06
E4 F#4 BAR B3 ||| <UNK> ||| 9.99520230289e-06
E4 F#4 BAR B3 ||| C4 ||| 0.999530225492
E4 BAR F4 E4 ||| E4 ||| 0.818147026312
E4 BAR F4 E4 ||| D4 ||| 0.0909060331913
E4 BAR F4 E4 ||| F4 ||| 0.0909060331913
E4 BAR F4 E4 ||| <UNK> ||| 9.090512414e-07
BAR G#4 BAR G#4 G#4 BAR ||| A4 ||| 0.999530225492
BAR G#4 BAR G#4 G#4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR G5 A5 G5 ||| F#5 ||| 0.999530225492
BAR G5 A5 G5 ||| <UNK> ||| 9.99520230289e-06
BAR R C5 E5 ||| C5 ||| 0.999765056386
BAR R C5 E5 ||| <UNK> ||| 4.99880028793e-06
BAR D4 C#4 D4 ||| C#4 ||| 0.199982801651
BAR D4 C#4 D4 ||| A3 ||| 0.199982801651
BAR D4 C#4 D4 ||| <UNK> ||| 1.99980801843e-06
BAR D4 C#4 D4 ||| D#4 ||| 0.399963603494
BAR D4 C#4 D4 ||| B3 ||| 0.199982801651
G#4 A4 B4 ||| B4 ||| 0.0499993000168
G#4 A4 B4 ||| E4 ||| 0.0999981000456
G#4 A4 B4 ||| A4 ||| 0.649984900362
G#4 A4 B4 ||| C5 ||| 0.199995700103
G#4 A4 B4 ||| <UNK> ||| 4.99988000288e-07
D5 F#5 BAR E5 ||| D5 ||| 0.999530225492
D5 F#5 BAR E5 ||| <UNK> ||| 9.99520230289e-06
R E4 D#4 BAR ||| E4 ||| 0.999530225492
R E4 D#4 BAR ||| <UNK> ||| 9.99520230289e-06
A4 BAR G4 R ||| C5 ||| 0.999530225492
A4 BAR G4 R ||| <UNK> ||| 9.99520230289e-06
BAR D5 F5 E5 ||| D5 ||| 0.999530225492
BAR D5 F5 E5 ||| <UNK> ||| 9.99520230289e-06
BAR E5 ||| E5 ||| 0.333308335333
BAR E5 ||| D5 ||| 0.333308335333
BAR E5 ||| F5 ||| 0.333308335333
BAR E5 ||| <UNK> ||| 1.666533344e-06
BAR F#4 G4 A4 BAR ||| G4 ||| 0.999530225492
BAR F#4 G4 A4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR E4 D4 C#4 BAR ||| D4 ||| 0.666563349864
BAR E4 D4 C#4 BAR ||| <UNK> ||| 3.33280008532e-06
BAR E4 D4 C#4 BAR ||| C4 ||| 0.333283341332
C#5 A4 A4 BAR ||| D5 ||| 0.999530225492
C#5 A4 A4 BAR ||| <UNK> ||| 9.99520230289e-06
A4 G4 G4 BAR ||| G4 ||| 0.428557449459
A4 G4 G4 BAR ||| F4 ||| 0.0714268367942
A4 G4 G4 BAR ||| A4 ||| 0.21427908186
A4 G4 G4 BAR ||| C5 ||| 0.285705204393
A4 G4 G4 BAR ||| <UNK> ||| 7.14261225329e-07
F4 E4 BAR A4 ||| G4 ||| 0.142848776084
F4 E4 BAR A4 ||| F4 ||| 0.285696123694
F4 E4 BAR A4 ||| G#4 ||| 0.142848776084
F4 E4 BAR A4 ||| B4 ||| 0.285696123694
F4 E4 BAR A4 ||| A4 ||| 0.142848776084
F4 E4 BAR A4 ||| <UNK> ||| 1.4284734761e-06
G#4 BAR B4 B4 ||| C5 ||| 0.999530225492
G#4 BAR B4 B4 ||| <UNK> ||| 9.99520230289e-06
BAR B4 C5 C5 ||| B4 ||| 0.833268338533
BAR B4 C5 C5 ||| D5 ||| 0.166655000933
BAR B4 C5 C5 ||| <UNK> ||| 1.666533344e-06
G#4 BAR E4 R ||| E4 ||| 0.2499725033
G#4 BAR E4 R ||| END ||| 0.2499725033
G#4 BAR E4 R ||| A4 ||| 0.2499725033
G#4 BAR E4 R ||| C5 ||| 0.2499725033
G#4 BAR E4 R ||| <UNK> ||| 2.499700036e-06
BAR A4 E4 D4 BAR ||| E4 ||| 0.999530225492
BAR A4 E4 D4 BAR ||| <UNK> ||| 9.99520230289e-06
D#4 BAR B3 R ||| E4 ||| 0.999530225492
D#4 BAR B3 R ||| <UNK> ||| 9.99520230289e-06
F#5 E5 BAR E5 ||| D5 ||| 0.999530225492
F#5 E5 BAR E5 ||| <UNK> ||| 9.99520230289e-06
G4 BAR A4 A4 ||| <UNK> ||| 3.33280008532e-06
G4 BAR A4 A4 ||| G4 ||| 0.666563349864
G4 BAR A4 A4 ||| D5 ||| 0.333283341332
B4 C5 BAR B4 ||| G4 ||| 0.111106296553
B4 C5 BAR B4 ||| A4 ||| 0.77773740956
B4 C5 BAR B4 ||| C5 ||| 0.111106296553
B4 C5 BAR B4 ||| <UNK> ||| 1.11105185501e-06
G#4 BAR A4 B4 BAR ||| C5 ||| 0.999765056386
G#4 BAR A4 B4 BAR ||| <UNK> ||| 4.99880028793e-06
BAR C4 BAR E4 ||| E4 ||| 0.499885027593
BAR C4 BAR E4 ||| D4 ||| 0.499885027593
BAR C4 BAR E4 ||| <UNK> ||| 4.99880028793e-06
BAR E4 E4 G#4 BAR ||| A4 ||| 0.999843358396
BAR E4 E4 G#4 BAR ||| <UNK> ||| 3.33280008532e-06
G5 BAR G5 G5 BAR ||| G5 ||| 0.999765056386
G5 BAR G5 G5 BAR ||| <UNK> ||| 4.99880028793e-06
D5 BAR E5 F5 ||| E5 ||| 0.399963603494
D5 BAR E5 F5 ||| G5 ||| 0.399963603494
D5 BAR E5 F5 ||| F5 ||| 0.199982801651
D5 BAR E5 F5 ||| <UNK> ||| 1.99980801843e-06
C5 E5 A5 ||| F#5 ||| 0.999765056386
C5 E5 A5 ||| <UNK> ||| 4.99880028793e-06
BAR E4 F4 F4 ||| E4 ||| 0.999882514098
BAR E4 F4 F4 ||| <UNK> ||| 2.499700036e-06
F#4 A4 BAR A4 ||| G4 ||| 0.999530225492
F#4 A4 BAR A4 ||| <UNK> ||| 9.99520230289e-06
D4 D4 C4 ||| G4 ||| 0.111106296553
D4 D4 C4 ||| A3 ||| 0.111106296553
D4 D4 C4 ||| B3 ||| 0.222211482054
D4 D4 C4 ||| D4 ||| 0.222211482054
D4 D4 C4 ||| C4 ||| 0.333316667556
D4 D4 C4 ||| <UNK> ||| 1.11105185501e-06
G5 G5 BAR A5 ||| G5 ||| 0.999882514098
G5 G5 BAR A5 ||| <UNK> ||| 2.499700036e-06
A4 BAR B4 A4 BAR ||| G#4 ||| 0.999530225492
A4 BAR B4 A4 BAR ||| <UNK> ||| 9.99520230289e-06
F#4 D4 E4 BAR ||| E4 ||| 0.333283341332
F#4 D4 E4 BAR ||| D4 ||| 0.666563349864
F#4 D4 E4 BAR ||| <UNK> ||| 3.33280008532e-06
A4 G#4 BAR R ||| G#4 ||| 0.999765056386
A4 G#4 BAR R ||| <UNK> ||| 4.99880028793e-06
BAR A4 B4 G#4 ||| B4 ||| 0.166655000933
BAR A4 B4 G#4 ||| E4 ||| 0.166655000933
BAR A4 B4 G#4 ||| A4 ||| 0.666615004133
BAR A4 B4 G#4 ||| <UNK> ||| 1.666533344e-06
BAR D5 C#5 BAR E5 ||| D5 ||| 0.999530225492
BAR D5 C#5 BAR E5 ||| <UNK> ||| 9.99520230289e-06
E4 C#4 BAR D4 ||| C#4 ||| 0.999530225492
E4 C#4 BAR D4 ||| <UNK> ||| 9.99520230289e-06
B4 G4 BAR A4 ||| B4 ||| 0.999843358396
B4 G4 BAR A4 ||| <UNK> ||| 3.33280008532e-06
B4 BAR E5 B4 ||| B4 ||| 0.999530225492
B4 BAR E5 B4 ||| <UNK> ||| 9.99520230289e-06
G4 G4 BAR E4 ||| A4 ||| 0.999530225492
G4 G4 BAR E4 ||| <UNK> ||| 9.99520230289e-06
A4 G4 A4 BAR ||| B4 ||| 0.714238166526
A4 G4 A4 BAR ||| R ||| 0.142848776084
A4 G4 A4 BAR ||| A4 ||| 0.142848776084
A4 G4 A4 BAR ||| <UNK> ||| 1.4284734761e-06
R E4 BAR E4 ||| E4 ||| 0.333283341332
R E4 BAR E4 ||| D4 ||| 0.333283341332
R E4 BAR E4 ||| F4 ||| 0.333283341332
R E4 BAR E4 ||| <UNK> ||| 3.33280008532e-06
G5 G5 BAR F5 ||| E5 ||| 0.999530225492
G5 G5 BAR F5 ||| <UNK> ||| 9.99520230289e-06
BAR D5 G5 G5 ||| G5 ||| 0.999530225492
BAR D5 G5 G5 ||| <UNK> ||| 9.99520230289e-06
F4 B3 D4 ||| G4 ||| 0.999530225492
F4 B3 D4 ||| <UNK> ||| 9.99520230289e-06
BAR B4 B4 C5 BAR ||| C5 ||| 0.999530225492
BAR B4 B4 C5 BAR ||| <UNK> ||| 9.99520230289e-06
C4 A4 G4 BAR ||| G4 ||| 0.666563349864
C4 A4 G4 BAR ||| F4 ||| 0.333283341332
C4 A4 G4 BAR ||| <UNK> ||| 3.33280008532e-06
B5 A5 G#5 BAR ||| E5 ||| 0.499885027593
B5 A5 G#5 BAR ||| G#5 ||| 0.499885027593
B5 A5 G#5 BAR ||| <UNK> ||| 4.99880028793e-06
B4 E5 E5 ||| D#5 ||| 0.999530225492
B4 E5 E5 ||| <UNK> ||| 9.99520230289e-06
G5 F5 BAR F5 ||| E5 ||| 0.999530225492
G5 F5 BAR F5 ||| <UNK> ||| 9.99520230289e-06
A4 BAR B4 A4 ||| G4 ||| 0.0434777882896
A4 BAR B4 A4 ||| B4 ||| 0.130432495322
A4 BAR B4 A4 ||| G#4 ||| 0.565206030483
A4 BAR B4 A4 ||| E5 ||| 0.0434777882896
A4 BAR B4 A4 ||| E4 ||| 0.0434777882896
A4 BAR B4 A4 ||| <UNK> ||| 4.34773535161e-07
A4 BAR B4 A4 ||| C5 ||| 0.0434777882896
A4 BAR B4 A4 ||| A4 ||| 0.130432495322
E4 B4 A4 BAR ||| B4 ||| 0.999530225492
E4 B4 A4 BAR ||| <UNK> ||| 9.99520230289e-06
G#4 F#4 G#4 BAR ||| G4 ||| 0.0999962001824
G#4 F#4 G#4 BAR ||| A4 ||| 0.199991400413
G#4 F#4 G#4 BAR ||| B4 ||| 0.0999962001824
G#4 F#4 G#4 BAR ||| G#4 ||| 0.199991400413
G#4 F#4 G#4 BAR ||| E4 ||| 0.399981800874
G#4 F#4 G#4 BAR ||| <UNK> ||| 9.99952002304e-07
A4 A4 BAR D5 ||| C5 ||| 0.999530225492
A4 A4 BAR D5 ||| <UNK> ||| 9.99520230289e-06
G4 G4 D5 BAR ||| C5 ||| 0.999765056386
G4 G4 D5 BAR ||| <UNK> ||| 4.99880028793e-06
C5 BAR B4 A4 BAR ||| A4 ||| 0.999530225492
C5 BAR B4 A4 BAR ||| <UNK> ||| 9.99520230289e-06
A4 G#4 B4 ||| E4 ||| 0.2499725033
A4 G#4 B4 ||| <UNK> ||| 2.499700036e-06
A4 G#4 B4 ||| G#4 ||| 0.499942506899
A4 G#4 B4 ||| A4 ||| 0.2499725033
BAR A5 G5 G5 ||| G5 ||| 0.333308335333
BAR A5 G5 G5 ||| A5 ||| 0.333308335333
BAR A5 G5 G5 ||| F5 ||| 0.333308335333
BAR A5 G5 G5 ||| <UNK> ||| 1.666533344e-06
BAR G#4 BAR G#4 A4 ||| A4 ||| 0.999530225492
BAR G#4 BAR G#4 A4 ||| <UNK> ||| 9.99520230289e-06
F5 E5 F5 BAR ||| E5 ||| 0.749912510499
F5 E5 F5 BAR ||| F#5 ||| 0.2499725033
F5 E5 F5 BAR ||| <UNK> ||| 2.499700036e-06
A3 A3 B3 ||| C#4 ||| 0.999530225492
A3 A3 B3 ||| <UNK> ||| 9.99520230289e-06
C5 B4 BAR A4 ||| G4 ||| 0.0476184353881
C5 B4 BAR A4 ||| F#4 ||| 0.0476184353881
C5 B4 BAR A4 ||| B4 ||| 0.428562109057
C5 B4 BAR A4 ||| G#4 ||| 0.190472313014
C5 B4 BAR A4 ||| <UNK> ||| 4.76179592086e-07
C5 B4 BAR A4 ||| C5 ||| 0.0952363945967
C5 B4 BAR A4 ||| A4 ||| 0.190472313014
G4 E4 D4 ||| D4 ||| 0.999765056386
G4 E4 D4 ||| <UNK> ||| 4.99880028793e-06
C5 B4 A4 ||| <UNK> ||| 2.32555543566e-07
C5 B4 A4 ||| G4 ||| 0.209300221765
C5 B4 A4 ||| F4 ||| 0.0232557869121
C5 B4 A4 ||| B4 ||| 0.348833547905
C5 B4 A4 ||| G#4 ||| 0.255811330478
C5 B4 A4 ||| E5 ||| 0.0465113412687
C5 B4 A4 ||| D4 ||| 0.0232557869121
C5 B4 A4 ||| D5 ||| 0.0232557869121
C5 B4 A4 ||| A4 ||| 0.0697668956254
A4 F#4 G#4 BAR ||| E4 ||| 0.999530225492
A4 F#4 G#4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR E5 D5 ||| E5 ||| 0.999530225492
BAR E5 D5 ||| <UNK> ||| 9.99520230289e-06
F#4 G#4 A4 ||| G4 ||| 0.0357140306166
F#4 G#4 A4 ||| F5 ||| 0.0714277040965
F#4 G#4 A4 ||| C#5 ||| 0.0357140306166
F#4 G#4 A4 ||| B4 ||| 0.178568724536
F#4 G#4 A4 ||| G#4 ||| 0.178568724536
F#4 G#4 A4 ||| D#4 ||| 0.0357140306166
F#4 G#4 A4 ||| <UNK> ||| 3.57136734799e-07
F#4 G#4 A4 ||| C5 ||| 0.0357140306166
F#4 G#4 A4 ||| A4 ||| 0.428564438895
A4 BAR G4 F#4 ||| E4 ||| 0.499942506899
A4 BAR G4 F#4 ||| G4 ||| 0.499942506899
A4 BAR G4 F#4 ||| <UNK> ||| 2.499700036e-06
A4 BAR E4 E4 ||| E4 ||| 0.999530225492
A4 BAR E4 E4 ||| <UNK> ||| 9.99520230289e-06
R E4 BAR A4 ||| A4 ||| 0.999530225492
R E4 BAR A4 ||| <UNK> ||| 9.99520230289e-06
F#4 G4 C4 BAR ||| D4 ||| 0.999530225492
F#4 G4 C4 BAR ||| <UNK> ||| 9.99520230289e-06
G4 A4 A4 ||| G4 ||| 0.399963603494
G4 A4 A4 ||| G#4 ||| 0.599944405337
G4 A4 A4 ||| <UNK> ||| 1.99980801843e-06
BAR F4 F4 F4 ||| E4 ||| 0.999530225492
BAR F4 F4 F4 ||| <UNK> ||| 9.99520230289e-06
BAR C4 B3 A3 ||| <UNK> ||| 4.99880028793e-06
BAR C4 B3 A3 ||| B3 ||| 0.999765056386
D5 C5 G4 ||| G4 ||| 0.999530225492
D5 C5 G4 ||| <UNK> ||| 9.99520230289e-06
B4 BAR G4 C5 ||| B4 ||| 0.999530225492
B4 BAR G4 C5 ||| <UNK> ||| 9.99520230289e-06
E5 B4 C5 ||| D5 ||| 0.999530225492
E5 B4 C5 ||| <UNK> ||| 9.99520230289e-06
F5 BAR F5 B4 ||| E5 ||| 0.999530225492
F5 BAR F5 B4 ||| <UNK> ||| 9.99520230289e-06
G#5 BAR A5 E5 ||| E5 ||| 0.499885027593
G#5 BAR A5 E5 ||| F#5 ||| 0.499885027593
G#5 BAR A5 E5 ||| <UNK> ||| 4.99880028793e-06
BAR A4 B4 G#4 BAR ||| E4 ||| 0.999530225492
BAR A4 B4 G#4 BAR ||| <UNK> ||| 9.99520230289e-06
G#5 BAR A5 G5 ||| G5 ||| 0.999530225492
G#5 BAR A5 G5 ||| <UNK> ||| 9.99520230289e-06
A4 A3 BAR E4 ||| R ||| 0.499885027593
A4 A3 BAR E4 ||| G#4 ||| 0.499885027593
A4 A3 BAR E4 ||| <UNK> ||| 4.99880028793e-06
G#4 B4 G#4 BAR ||| E4 ||| 0.999765056386
G#4 B4 G#4 BAR ||| <UNK> ||| 4.99880028793e-06
BAR B3 R E4 BAR ||| E4 ||| 0.999530225492
BAR B3 R E4 BAR ||| <UNK> ||| 9.99520230289e-06
C#5 A4 BAR G#4 ||| A4 ||| 0.999530225492
C#5 A4 BAR G#4 ||| <UNK> ||| 9.99520230289e-06
F4 F4 BAR E4 ||| E4 ||| 0.499885027593
F4 F4 BAR E4 ||| D4 ||| 0.499885027593
F4 F4 BAR E4 ||| <UNK> ||| 4.99880028793e-06
C#5 D5 D5 ||| E5 ||| 0.499885027593
C#5 D5 D5 ||| C5 ||| 0.499885027593
C#5 D5 D5 ||| <UNK> ||| 4.99880028793e-06
C5 F#4 G4 ||| A4 ||| 0.999530225492
C5 F#4 G4 ||| <UNK> ||| 9.99520230289e-06
BAR A4 B4 C5 BAR ||| B4 ||| 0.499942506899
BAR A4 B4 C5 BAR ||| D5 ||| 0.499942506899
BAR A4 B4 C5 BAR ||| <UNK> ||| 2.499700036e-06
F#4 G4 F#4 BAR ||| F#4 ||| 0.499885027593
F#4 G4 F#4 BAR ||| G#4 ||| 0.499885027593
F#4 G4 F#4 BAR ||| <UNK> ||| 4.99880028793e-06
B4 B4 B4 ||| C5 ||| 0.999530225492
B4 B4 B4 ||| <UNK> ||| 9.99520230289e-06
BAR E4 R E4 ||| D#4 ||| 0.999530225492
BAR E4 R E4 ||| <UNK> ||| 9.99520230289e-06
E4 D4 E4 ||| G4 ||| 0.0833308334333
E4 D4 E4 ||| F4 ||| 0.166660833567
E4 D4 E4 ||| A3 ||| 0.0833308334333
E4 D4 E4 ||| F#4 ||| 0.166660833567
E4 D4 E4 ||| B3 ||| 0.0833308334333
E4 D4 E4 ||| E4 ||| 0.333320833833
E4 D4 E4 ||| D4 ||| 0.0833308334333
E4 D4 E4 ||| <UNK> ||| 8.33300001333e-07
A4 F4 D4 ||| D4 ||| 0.999530225492
A4 F4 D4 ||| <UNK> ||| 9.99520230289e-06
G4 F#4 BAR D4 ||| E4 ||| 0.499885027593
G4 F#4 BAR D4 ||| G4 ||| 0.499885027593
G4 F#4 BAR D4 ||| <UNK> ||| 4.99880028793e-06
B4 BAR B4 E4 ||| A4 ||| 0.999530225492
B4 BAR B4 E4 ||| <UNK> ||| 9.99520230289e-06
B4 C5 BAR C5 BAR ||| G4 ||| 0.999530225492
B4 C5 BAR C5 BAR ||| <UNK> ||| 9.99520230289e-06
D4 D4 BAR E4 ||| D4 ||| 0.499885027593
D4 D4 BAR E4 ||| F4 ||| 0.499885027593
D4 D4 BAR E4 ||| <UNK> ||| 4.99880028793e-06
F#4 E4 B3 BAR ||| E4 ||| 0.499885027593
F#4 E4 B3 BAR ||| <UNK> ||| 4.99880028793e-06
F#4 E4 B3 BAR ||| C4 ||| 0.499885027593
A4 G4 F#4 BAR ||| E4 ||| 0.999530225492
A4 G4 F#4 BAR ||| <UNK> ||| 9.99520230289e-06
E4 F4 BAR E4 ||| F4 ||| 0.142848776084
E4 F4 BAR E4 ||| B4 ||| 0.142848776084
E4 F4 BAR E4 ||| R ||| 0.142848776084
E4 F4 BAR E4 ||| A4 ||| 0.142848776084
E4 F4 BAR E4 ||| E4 ||| 0.285696123694
E4 F4 BAR E4 ||| D4 ||| 0.142848776084
E4 F4 BAR E4 ||| <UNK> ||| 1.4284734761e-06
B4 BAR A4 B4 ||| C#5 ||| 0.0769210059936
B4 BAR A4 B4 ||| B4 ||| 0.307681716367
B4 BAR A4 B4 ||| G#4 ||| 0.0769210059936
B4 BAR A4 B4 ||| A4 ||| 0.0769210059936
B4 BAR A4 B4 ||| C5 ||| 0.46152218995
B4 BAR A4 B4 ||| <UNK> ||| 7.69202367913e-07
D4 BAR G4 G4 ||| G4 ||| 0.999843358396
D4 BAR G4 G4 ||| <UNK> ||| 3.33280008532e-06
BAR G4 F#4 BAR D4 ||| D4 ||| 0.999530225492
BAR G4 F#4 BAR D4 ||| <UNK> ||| 9.99520230289e-06
A4 F#4 BAR G4 ||| F#4 ||| 0.999530225492
A4 F#4 BAR G4 ||| <UNK> ||| 9.99520230289e-06
D4 BAR E4 F4 ||| E4 ||| 0.79992520718
D4 BAR E4 F4 ||| G4 ||| 0.199982801651
D4 BAR E4 F4 ||| <UNK> ||| 1.99980801843e-06
C#5 D5 D#5 ||| E5 ||| 0.999530225492
C#5 D5 D#5 ||| <UNK> ||| 9.99520230289e-06
A4 C5 BAR B4 ||| A4 ||| 0.999947780563
A4 C5 BAR B4 ||| <UNK> ||| 1.11105185501e-06
BAR B4 C5 BAR C5 ||| B4 ||| 0.999530225492
BAR B4 C5 BAR C5 ||| <UNK> ||| 9.99520230289e-06
C5 BAR D5 C5 ||| B4 ||| 0.749912510499
C5 BAR D5 C5 ||| D5 ||| 0.2499725033
C5 BAR D5 C5 ||| <UNK> ||| 2.499700036e-06
D5 A4 B4 BAR ||| C5 ||| 0.999530225492
D5 A4 B4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR D5 D5 D5 ||| E5 ||| 0.249986250825
BAR D5 D5 D5 ||| B4 ||| 0.249986250825
BAR D5 D5 D5 ||| D5 ||| 0.124993750375
BAR D5 D5 D5 ||| C5 ||| 0.374978751275
BAR D5 D5 D5 ||| <UNK> ||| 1.2499250045e-06
A3 A4 BAR A4 ||| G#4 ||| 0.999530225492
A3 A4 BAR A4 ||| <UNK> ||| 9.99520230289e-06
E4 BAR D4 F#4 ||| G4 ||| 0.999530225492
E4 BAR D4 F#4 ||| <UNK> ||| 9.99520230289e-06
C5 BAR E5 A5 ||| G5 ||| 0.999765056386
